LAND_YEAR,SPECIES_ITIS,COMMON_NAME,total_live_lbs,total_dollars,n_dealers,is_confidential
1987,168546,"TILEFISH, GOLDEN",463955.15298816323,317439.9179546614,74,FALSE
1987,168566,COBIA,149134.83245209797,61327.93377133901,196,FALSE
1987,168609,"JACK, CREVALLE",1579195,2572.74,90,FALSE
1987,168612,"RUNNER, BLUE",1063258.9816952972,50938.67528301887,54,FALSE
1987,168689,"AMBERJACK, GREATER",1666472.08,64135.04,172,FALSE
1987,168791,DOLPHIN,302796,89472.18000000001,123,FALSE
1987,168848,"SNAPPER, GRAY",482831.2495969991,181102.07280563188,187,FALSE
1987,168849,"SNAPPER, MUTTON",260099.71511269273,111881.01273230526,111,FALSE
1987,168853,"SNAPPER, RED",3069025.0216884776,5094009.901934248,252,FALSE
1987,168858,"SNAPPER, MAHOGANY",137,176,1,TRUE
1987,168860,"SNAPPER, LANE",52470.77533669914,12537.294689374006,103,FALSE
1987,168861,"SNAPPER, SILK",37129.60842105263,4034.6768373636796,52,FALSE
1987,168899,"SNAPPER, BLACK",3495,4340,10,FALSE
1987,168902,"SNAPPER, QUEEN",39190,51113,6,FALSE
1987,168907,"SNAPPER, YELLOWTAIL",1112633.22,450121,93,FALSE
1987,168909,"SNAPPER, VERMILION",1606477.19,1474322.14,92,FALSE
1987,169007,TRIPLETAIL,783,305,12,FALSE
1987,169207,"PORGY, RED",184,153,1,TRUE
1987,169290,"DRUM, RED",4890597.92,5227889.83,250,FALSE
1987,170566,HOGFISH,30584.496,9377.2938,77,FALSE
1987,172401,"TUNA, SKIPJACK",2481.25,0,9,FALSE
1987,172402,"TUNA, LITTLE TUNNY",365939,15863.83,48,FALSE
1987,172419,"TUNA, ALBACORE",3100,1811,5,FALSE
1987,172421,"TUNA, BLUEFIN",389390.72563350364,1983537,26,FALSE
1987,172423,"TUNA, YELLOWFIN",9087570.0119195655,15432176.588157894,61,FALSE
1987,172427,"TUNA, BLACKFIN",94620.57577315661,26812.18288200792,76,FALSE
1987,172428,"TUNA, BIGEYE",19698.111506746627,11598,22,FALSE
1987,172435,"MACKEREL, KING",516615.84,55156.91,120,FALSE
1987,172436,"MACKEREL, SPANISH",2844990.6615747316,203418.41067867467,241,FALSE
1987,172437,CERO,898,248.44,3,FALSE
1987,172451,WAHOO,95676.48531555393,58835.335446159464,82,FALSE
1987,172482,SWORDFISH,1479727.536423209,2722649.7935858946,61,FALSE
1987,172488,SAILFISH,952,884,1,TRUE
1987,172491,"MARLIN, BLUE",34881,6997,27,FALSE
1987,172502,"SPEARFISH, LONGBILL",225,0,1,TRUE
1987,768126,"MARLIN, WHITE",52699.12499999999,23110,33,FALSE
1988,159916,"SHARK, THRESHER",34073,12924,13,FALSE
1988,159921,"SHARK, THRESHER, BIGEYE",8647,3479,4,FALSE
1988,159924,"SHARK, MAKO, SHORTFIN",78709,56983,18,FALSE
1988,160189,"SHARK, TIGER",2226,777,2,TRUE
1988,160230,"DOGFISH, SMOOTH",22,7,1,TRUE
1988,160275,"SHARK, BULL",297,142,1,TRUE
1988,160289,"SHARK, SANDBAR",368,101,2,TRUE
1988,160318,"SHARK, BLACKTIP",325190,103655,23,FALSE
1988,160424,"SHARK, BLUE",466,102,1,TRUE
1988,167695,"GROUPER, GOLIATH",132296.12678202966,98468.41733363474,73,FALSE
1988,167696,"HIND, ROCK",80,137,2,TRUE
1988,167698,"HIND, SPECKLED",3457,4874,5,FALSE
1988,167699,"GROUPER, YELLOWEDGE",1579578.2010831,2538684.118403361,82,FALSE
1988,167700,"HIND, RED",420,621,1,TRUE
1988,167702,"GROUPER, RED",5437452.010257095,6941802.9528297745,194,FALSE
1988,167703,"GROUPER, MISTY",6,6,1,TRUE
1988,167704,"GROUPER, WARSAW",274045.21219760954,295788.35297211155,81,FALSE
1988,167705,"GROUPER, SNOWY",177449.12175591206,275696.5480117061,53,FALSE
1988,167706,"GROUPER, NASSAU",3663.9333793103438,1320.6771034482758,18,FALSE
1988,167744,"GROUPER, MARBLED",2067,2168,4,FALSE
1988,167759,"GROUPER, GAG",649613.4326735218,1206108.6540874036,88,FALSE
1988,167760,"GROUPER, BLACK",863988.5988149702,1524681.0154287338,203,FALSE
1988,167762,"GROUPER, YELLOWMOUTH",213,389,2,TRUE
1988,167763,SCAMP,276580.63739850867,551099.0078956089,121,FALSE
1988,167764,"GROUPER, YELLOWFIN",36027.450462487155,55355.51989722508,22,FALSE
1988,168543,"TILEFISH, BLUELINE",203356.68,162103.35,78,FALSE
1988,168546,"TILEFISH, GOLDEN",866311.664,980026.2815,89,FALSE
1988,168566,COBIA,143301.8224358376,149151.29907139525,197,FALSE
1988,168609,"JACK, CREVALLE",1461682.9568406753,322026.49309140304,103,FALSE
1988,168612,"RUNNER, BLUE",1930791.8908979464,525385.2772724486,61,FALSE
1988,168689,"AMBERJACK, GREATER",1904743.68,838653.14,157,FALSE
1988,168791,DOLPHIN,297694.8,280406.13,126,FALSE
1988,168848,"SNAPPER, GRAY",318985.6788036276,429213.3555226014,186,FALSE
1988,168849,"SNAPPER, MUTTON",206111.17271297154,337566.0705366299,115,FALSE
1988,168852,"SNAPPER, BLACKFIN",10,14,1,TRUE
1988,168853,"SNAPPER, RED",3977900.1036038185,8746465.086555291,231,FALSE
1988,168858,"SNAPPER, MAHOGANY",197,296,1,TRUE
1988,168860,"SNAPPER, LANE",58120.509748070195,53449.26780406313,114,FALSE
1988,168861,"SNAPPER, SILK",94727.64840121317,148534.684237435,57,FALSE
1988,168899,"SNAPPER, BLACK",7962,12006,9,FALSE
1988,168902,"SNAPPER, QUEEN",19641,26559,8,FALSE
1988,168907,"SNAPPER, YELLOWTAIL",617787.6072033218,1085777.2049288503,107,FALSE
1988,168909,"SNAPPER, VERMILION",1556011.0783001161,2144794.8438692796,126,FALSE
1988,168913,WENCHMAN,9,4,1,TRUE
1988,169007,TRIPLETAIL,1792,1280,18,FALSE
1988,169207,"PORGY, RED",97,50,2,TRUE
1988,169290,"DRUM, RED",291839.52,389612.77,72,FALSE
1988,170566,HOGFISH,29977.799343204937,35490.02019531249,74,FALSE
1988,172401,"TUNA, SKIPJACK",1055.4772727272727,436.59090909090907,11,FALSE
1988,172402,"TUNA, LITTLE TUNNY",507302,78427.89,53,FALSE
1988,172419,"TUNA, ALBACORE",4519,4376,10,FALSE
1988,172421,"TUNA, BLUEFIN",301286.08567813825,3984529.7508275593,29,FALSE
1988,172423,"TUNA, YELLOWFIN",17139248.629344407,27444825.77659489,81,FALSE
1988,172427,"TUNA, BLACKFIN",64556.711081480695,32859.3974256746,93,FALSE
1988,172428,"TUNA, BIGEYE",32961.75,78130.8,24,FALSE
1988,172435,"MACKEREL, KING",552017.4400000001,543911.74,100,FALSE
1988,172436,"MACKEREL, SPANISH",2314938,1031412.4299999999,235,FALSE
1988,172437,CERO,12818,6807.09,24,FALSE
1988,172451,WAHOO,230390.35259701492,204368.66503482586,95,FALSE
1988,172482,SWORDFISH,2168411.447993175,6956442.529730424,84,FALSE
1988,172488,SAILFISH,1681,1068,1,TRUE
1988,172491,"MARLIN, BLUE",18617.08045065059,12366.274706442398,7,FALSE
1988,172502,"SPEARFISH, LONGBILL",17,0,1,TRUE
1988,181220,GRAYSBY,79,99,1,TRUE
1988,768126,"MARLIN, WHITE",8431.5,5337,4,FALSE
1989,159911,"SHARK, PORBEAGLE",1551,521,3,FALSE
1989,159916,"SHARK, THRESHER",110564,39029,11,FALSE
1989,159921,"SHARK, THRESHER, BIGEYE",3101,1917,5,FALSE
1989,159924,"SHARK, MAKO, SHORTFIN",27813,20905,17,FALSE
1989,159977,"SHARK, NURSE",165,38,1,TRUE
1989,160275,"SHARK, BULL",17752,5346,1,TRUE
1989,160289,"SHARK, SANDBAR",183,74,2,TRUE
1989,160318,"SHARK, BLACKTIP",124926,39587,17,FALSE
1989,160424,"SHARK, BLUE",1006,594,1,TRUE
1989,167695,"GROUPER, GOLIATH",87750.38,75657.21999999999,47,FALSE
1989,167698,"HIND, SPECKLED",1004,1059,9,FALSE
1989,167699,"GROUPER, YELLOWEDGE",578874.1442,586260.4125999999,77,FALSE
1989,167702,"GROUPER, RED",8788832.393093988,10717592.027861604,214,FALSE
1989,167704,"GROUPER, WARSAW",223675.063,227415.546,103,FALSE
1989,167705,"GROUPER, SNOWY",80425.35847952557,109319.78758646316,63,FALSE
1989,167706,"GROUPER, NASSAU",4171.969122807018,6238.847777777778,18,FALSE
1989,167744,"GROUPER, MARBLED",4480,7809,5,FALSE
1989,167759,"GROUPER, GAG",852915.976851665,1469240.5125227042,87,FALSE
1989,167760,"GROUPER, BLACK",1300198.808550062,2111538.803145654,239,FALSE
1989,167763,SCAMP,303421.4416143498,502470.65295964124,156,FALSE
1989,167764,"GROUPER, YELLOWFIN",142309.8737767221,228441.73287410926,26,FALSE
1989,168543,"TILEFISH, BLUELINE",86158.88,77183.52,71,FALSE
1989,168546,"TILEFISH, GOLDEN",442660.1902738787,532499.7732816059,88,FALSE
1989,168566,COBIA,190396.7364982604,213630.93024076088,250,FALSE
1989,168609,"JACK, CREVALLE",2003398.8536189196,350036.6378608091,112,FALSE
1989,168612,"RUNNER, BLUE",774945.4075630251,208202.8844139194,65,FALSE
1989,168689,"AMBERJACK, GREATER",2145034.32,1114071.76,160,FALSE
1989,168791,DOLPHIN,550122,450116.69,136,FALSE
1989,168848,"SNAPPER, GRAY",378639.0945322662,451613.97848433896,201,FALSE
1989,168849,"SNAPPER, MUTTON",240150.9975444453,311242.84260345105,131,FALSE
1989,168852,"SNAPPER, BLACKFIN",60,90,2,TRUE
1989,168853,"SNAPPER, RED",3100985.058492908,6662190.061926714,298,FALSE
1989,168860,"SNAPPER, LANE",94819.83508511104,73809.45458957434,121,FALSE
1989,168861,"SNAPPER, SILK",46181.2958988764,78631.46747191012,49,FALSE
1989,168899,"SNAPPER, BLACK",13721,23993,14,FALSE
1989,168902,"SNAPPER, QUEEN",9809,18099,9,FALSE
1989,168907,"SNAPPER, YELLOWTAIL",925436.3464191573,1475535.1966211272,116,FALSE
1989,168909,"SNAPPER, VERMILION",1661581.1559276513,2067344.8577887467,156,FALSE
1989,169007,TRIPLETAIL,3533,2078,18,FALSE
1989,169200,"PORGY, WHITEBONE",3350,1541,1,TRUE
1989,169207,"PORGY, RED",810,696,2,TRUE
1989,169290,"DRUM, RED",166446,224039,23,FALSE
1989,170566,HOGFISH,57784.30242279417,61833.731735424095,82,FALSE
1989,172401,"TUNA, SKIPJACK",11691.25,3210.1,12,FALSE
1989,172402,"TUNA, LITTLE TUNNY",494326,94429.62,56,FALSE
1989,172419,"TUNA, ALBACORE",8304,7003,10,FALSE
1989,172421,"TUNA, BLUEFIN",164201.85458336712,1707332.5638978668,31,FALSE
1989,172423,"TUNA, YELLOWFIN",12320865.357009424,23309281.993243884,92,FALSE
1989,172427,"TUNA, BLACKFIN",86187.55291843199,44909.853509522436,88,FALSE
1989,172428,"TUNA, BIGEYE",117917.57114883726,303293.7673890606,37,FALSE
1989,172435,"MACKEREL, KING",228664.80000000002,230157.36000000002,98,FALSE
1989,172436,"MACKEREL, SPANISH",3118538.9999999995,1160027.87,216,FALSE
1989,172437,CERO,34522,16089.4,23,FALSE
1989,172451,WAHOO,246653.06238267565,199448.56919522388,98,FALSE
1989,172482,SWORDFISH,2141191.21696159,6146331.359608835,83,FALSE
1989,768126,"MARLIN, WHITE",146.25,0,1,TRUE
1990,159911,"SHARK, PORBEAGLE",9994,24881,2,TRUE
1990,159916,"SHARK, THRESHER",4018.46,1548.5,6,FALSE
1990,159921,"SHARK, THRESHER, BIGEYE",533,221,1,TRUE
1990,159924,"SHARK, MAKO, SHORTFIN",19021.51,15874,17,FALSE
1990,159977,"SHARK, NURSE",471,220,16,FALSE
1990,160189,"SHARK, TIGER",1188.93,595.15,2,TRUE
1990,160318,"SHARK, BLACKTIP",271977.91,109984.6,19,FALSE
1990,160401,"SHARK, SPINNER",388,162,1,TRUE
1990,160433,"SHARK, LEMON",364,169,7,FALSE
1990,161186,"MORAY, GREEN",72,20,9,FALSE
1990,161237,"MORAY, GOLDENTAIL",55,12.5,12,FALSE
1990,166211,"SOLDIERFISH, BLACKBAR",4,3,2,TRUE
1990,166487,SEAHORSES,21,0,2,TRUE
1990,166704,SCORPIONFISHES,970,74,5,FALSE
1990,167687,"BASS, BLACK SEA",152.21999999999997,187.05,1,TRUE
1990,167690,"BASS, BANK SEA",5.9,0,1,TRUE
1990,167695,"GROUPER, GOLIATH",9066.98,7500.98,25,FALSE
1990,167696,"HIND, ROCK",2473.8,3161.9,12,FALSE
1990,167698,"HIND, SPECKLED",8915.172581453635,12141.790050125315,17,FALSE
1990,167699,"GROUPER, YELLOWEDGE",906238.984668663,1025558.9485536766,93,FALSE
1990,167700,"HIND, RED",4636.1,362,7,FALSE
1990,167702,"GROUPER, RED",5618605.407661514,8107295.789368563,199,FALSE
1990,167703,"GROUPER, MISTY",1798,2764,4,FALSE
1990,167704,"GROUPER, WARSAW",164881.0848532055,163256.04008987418,95,FALSE
1990,167705,"GROUPER, SNOWY",132597.11888188563,152005.48637675753,71,FALSE
1990,167706,"GROUPER, NASSAU",7903.133876363636,11611.729912727273,17,FALSE
1990,167740,"GROUPER, CONEY",241,219,10,FALSE
1990,167744,"GROUPER, MARBLED",3088,4273,4,FALSE
1990,167759,"GROUPER, GAG",994822.446595623,1845388.8330833474,87,FALSE
1990,167760,"GROUPER, BLACK",1314041.7217921903,2276458.91403286,211,FALSE
1990,167762,"GROUPER, YELLOWMOUTH",5.9,8.5,1,TRUE
1990,167763,SCAMP,289930.67026026605,501381.0921399653,145,FALSE
1990,167764,"GROUPER, YELLOWFIN",40145.22262806236,65038.58017817372,39,FALSE
1990,167806,"HAMLET, BUTTER",1293,546.8,24,FALSE
1990,167820,"BASS, PEPPERMINT",3,0,2,TRUE
1990,167852,"BASS, LANTERN",67,0,11,FALSE
1990,167859,TOBACCOFISH,457,355.4,12,FALSE
1990,167860,"BASS, HARLEQUIN",690,30.45,20,FALSE
1990,167861,"BASS, CHALK",413,355,5,FALSE
1990,168181,"SNAPPER, GLASSEYE",12,0,4,FALSE
1990,168204,FLAMEFISH,3250,206.25,27,FALSE
1990,168543,"TILEFISH, BLUELINE",136328.28,120424.6,72,FALSE
1990,168546,"TILEFISH, GOLDEN",296069.52809411316,328745.5319965469,98,FALSE
1990,168566,COBIA,152432.9836,188172.2304070234,212,FALSE
1990,168602,"POMPANO, AFRICAN",108,54,1,TRUE
1990,168609,"JACK, CREVALLE",2397514.2420807583,571133.4895161848,114,FALSE
1990,168612,"RUNNER, BLUE",1776261.9296470005,469617.4064058257,69,FALSE
1990,168689,"AMBERJACK, GREATER",1668150.6400000001,1073753.95,147,FALSE
1990,168690,"AMBERJACK, LESSER",5785.52,0,2,TRUE
1990,168691,"JACK, ALMACO",834,591,2,TRUE
1990,168693,"RUDDERFISH, BANDED",4962.88,2386,2,TRUE
1990,168791,DOLPHIN,634027.2000000001,442541.21,138,FALSE
1990,168847,"SNAPPER, CUBERA",501.72,408.15,4,FALSE
1990,168848,"SNAPPER, GRAY",234804.86093242888,319835.27629264793,206,FALSE
1990,168849,"SNAPPER, MUTTON",281516.20421042363,431393.714855814,149,FALSE
1990,168852,"SNAPPER, BLACKFIN",11541.34,13116,16,FALSE
1990,168853,"SNAPPER, RED",2661549.4606136284,5821991.338959186,266,FALSE
1990,168857,"SNAPPER, DOG",3590.8500000000004,4536.7,3,FALSE
1990,168858,"SNAPPER, MAHOGANY",45,54,2,TRUE
1990,168860,"SNAPPER, LANE",79354.6430685385,78500.00427339519,115,FALSE
1990,168861,"SNAPPER, SILK",134471.76057582858,205618.41639325963,56,FALSE
1990,168899,"SNAPPER, BLACK",4106.850000000001,2581,9,FALSE
1990,168902,"SNAPPER, QUEEN",42613.12,54723.8,13,FALSE
1990,168907,"SNAPPER, YELLOWTAIL",799110.2164992542,1340974.1790706026,118,FALSE
1990,168909,"SNAPPER, VERMILION",2168679.713520339,2901003.899674427,152,FALSE
1990,169007,TRIPLETAIL,6363,3642,27,FALSE
1990,169058,TOMTATE,2,0,1,TRUE
1990,169065,"GRUNT, FRENCH",49,0,4,FALSE
1990,169067,COTTONWICK,46,0,1,TRUE
1990,169086,PORKFISH,1662,214.05,18,FALSE
1990,169207,"PORGY, RED",165,140,1,TRUE
1990,169290,"DRUM, RED",7572,9388,10,FALSE
1990,169314,JACKKNIFE-FISH,841,25,18,FALSE
1990,169317,"DRUM, SPOTTED",23,25,9,FALSE
1990,169421,"GOATFISH, SPOTTED",6,0,1,TRUE
1990,169539,"SPADEFISH, ATLANTIC",104,0,3,FALSE
1990,169556,"BUTTERFLYFISH, SPOTFIN",597,440.59,19,FALSE
1990,169558,"BUTTERFLYFISH, FOUREYE",3781,1082.05,23,FALSE
1990,169563,"BUTTERFLYFISH, BANDED",271,56.5,16,FALSE
1990,169593,"BUTTERFLYFISH, LONGSNOUT",70,8,4,FALSE
1990,169611,CHERUBFISH,2366,204.56,8,FALSE
1990,169623,"ANGELFISH, QUEEN",2397,2598.5,25,FALSE
1990,169625,"BEAUTY, ROCK",6723,3611.48,25,FALSE
1990,169632,"ANGELFISH, GRAY",5874,2785.7,26,FALSE
1990,169633,"ANGELFISH, FRENCH",722,1349,21,FALSE
1990,170046,"MAJOR, SERGEANT",502,12.4,8,FALSE
1990,170080,"CHROMIS, BLUE",5216,298.65,20,FALSE
1990,170082,SUNSHINEFISH,288,0,6,FALSE
1990,170116,"DAMSELFISH, YELLOWTAIL",722,8.2,19,FALSE
1990,170224,"HAWKFISH, REDSPOTTED",13,8.5,5,FALSE
1990,170484,"HOGFISH, SPANISH",1311,1180.42,23,FALSE
1990,170496,"WRASSE, CREOLE",1026,737.19,10,FALSE
1990,170506,"WRASSE, YELLOWHEAD",435,24,12,FALSE
1990,170507,"WRASSE, CLOWN",2,0,1,TRUE
1990,170510,PUDDINGWIFE,39,22,10,FALSE
1990,170566,HOGFISH,65640.87015305652,79252.58246378487,85,FALSE
1990,170568,BLUEHEAD,5147,1082.5,22,FALSE
1990,170811,"PARROTFISH, BLUE",86,131.5,7,FALSE
1990,170812,"PARROTFISH, MIDNIGHT",1,0,1,TRUE
1990,170814,"PARROTFISH, RAINBOW",8,0,1,TRUE
1990,170863,"PARROTFISH, REDBAND",1,0,1,TRUE
1990,170928,"JAWFISH, YELLOWHEAD",2386,1068,11,FALSE
1990,170932,"JAWFISH, DUSKY",105,0,8,FALSE
1990,171203,"BLENNY, REDLIP",83,0,12,FALSE
1990,172252,"SURGEON, OCEAN",268,7.5,14,FALSE
1990,172253,DOCTORFISH,219,20,11,FALSE
1990,172254,"TANG, BLUE",1065,762.08,23,FALSE
1990,172401,"TUNA, SKIPJACK",4845.351094894435,1080.772736999473,19,FALSE
1990,172402,"TUNA, LITTLE TUNNY",592829,223327.16,61,FALSE
1990,172419,"TUNA, ALBACORE",7710,4182,10,FALSE
1990,172421,"TUNA, BLUEFIN",258332.75,1889209.95,40,FALSE
1990,172423,"TUNA, YELLOWFIN",7961736.800986352,17017581.124492027,75,FALSE
1990,172427,"TUNA, BLACKFIN",144018.33402956298,68670.38681876607,103,FALSE
1990,172428,"TUNA, BIGEYE",60204.884245497466,156035.05701171534,36,FALSE
1990,172435,"MACKEREL, KING",857058.8,905015.9400000001,114,FALSE
1990,172436,"MACKEREL, SPANISH",2583569,985191.21,226,FALSE
1990,172437,CERO,16706,4278.2,19,FALSE
1990,172451,WAHOO,118576.40662127886,108838.96311974368,83,FALSE
1990,172482,SWORDFISH,983980.467964885,2545982.47320843,67,FALSE
1990,173134,"FILEFISH, SCRAWLED",1,0,1,TRUE
1990,173139,"TRIGGERFISH, QUEEN",25,43,8,FALSE
1990,173157,"FILEFISH, WHITESPOTTED",82,48,10,FALSE
1990,173174,"DURGON, BLACK",6,0,2,TRUE
1990,173246,"COWFISH, HONEYCOMBED",3632,131.25,12,FALSE
1990,173320,"PUFFER, SHARPNOSE",702,40.5,22,FALSE
1990,181220,GRAYSBY,2,3,1,TRUE
1990,614740,"PARROTFISH, STRIPED",949,563.97,14,FALSE
1990,615345,BEAUGREGORY,1276,75.8,18,FALSE
1990,615416,"DAMSELFISH, BICOLOR",431,20.1,14,FALSE
1990,615421,"DAMSELFISH, DUSKY",188,3.5,11,FALSE
1990,615485,"DAMSELFISH, THREESPOT",344,20,15,FALSE
1990,636786,"GOBY,NEON",1756,20,19,FALSE
1990,646513,HIGH-HAT,3110,191.5,24,FALSE
1990,650251,"BARRACUDA, GREAT",226,112,2,TRUE
1991,159911,"SHARK, PORBEAGLE",89,37,1,TRUE
1991,159916,"SHARK, THRESHER",8212,5102.51,11,FALSE
1991,159921,"SHARK, THRESHER, BIGEYE",174,88,1,TRUE
1991,159924,"SHARK, MAKO, SHORTFIN",67991.48925218037,48189.771362033774,39,FALSE
1991,159977,"SHARK, NURSE",274,328,16,FALSE
1991,160189,"SHARK, TIGER",1821.44,794.48,7,FALSE
1991,160268,"SHARK, DUSKY",1480.35,639,4,FALSE
1991,160275,"SHARK, BULL",10174.800000000001,0,9,FALSE
1991,160289,"SHARK, SANDBAR",839558.61,314425.5,19,FALSE
1991,160318,"SHARK, BLACKTIP",173469.97936938587,79074.10824747938,58,FALSE
1991,160433,"SHARK, LEMON",3360.209999999999,924.8299999999999,12,FALSE
1991,160502,"SHARK, BONNETHEAD",27773.59,0,7,FALSE
1991,161186,"MORAY, GREEN",36,116,10,FALSE
1991,161237,"MORAY, GOLDENTAIL",69,127.5,5,FALSE
1991,166211,"SOLDIERFISH, BLACKBAR",1,0,1,TRUE
1991,166704,SCORPIONFISHES,2806,0,9,FALSE
1991,167687,"BASS, BLACK SEA",20980.4,13025.810000000003,20,FALSE
1991,167690,"BASS, BANK SEA",59,0,1,TRUE
1991,167691,"BASS, ROCK SEA",9832.94,0,10,FALSE
1991,167695,"GROUPER, GOLIATH",798,359,3,FALSE
1991,167696,"HIND, ROCK",1889.6,2695.46,12,FALSE
1991,167698,"HIND, SPECKLED",44900.98,56717.32,21,FALSE
1991,167699,"GROUPER, YELLOWEDGE",840936.7264555193,1133646.5090731252,78,FALSE
1991,167700,"HIND, RED",58273.84,86180.75,22,FALSE
1991,167702,"GROUPER, RED",5962720.573034905,8168910.908396612,207,FALSE
1991,167703,"GROUPER, MISTY",11.8,0,1,TRUE
1991,167704,"GROUPER, WARSAW",151762.95837593984,169269.07384962405,92,FALSE
1991,167705,"GROUPER, SNOWY",138626.75094103563,167684.48138896396,65,FALSE
1991,167706,"GROUPER, NASSAU",2147.6,2328.6,8,FALSE
1991,167740,"GROUPER, CONEY",149.38,384.57,10,FALSE
1991,167744,"GROUPER, MARBLED",8940,11123,8,FALSE
1991,167759,"GROUPER, GAG",991389.7366106039,1817245.1059638513,121,FALSE
1991,167760,"GROUPER, BLACK",940643.0622206136,1559498.9545247164,205,FALSE
1991,167762,"GROUPER, YELLOWMOUTH",122.72,0,2,TRUE
1991,167763,SCAMP,358323.8269868014,639562.3961892726,127,FALSE
1991,167764,"GROUPER, YELLOWFIN",7912.872129505761,7509.524626198338,35,FALSE
1991,167767,"GROUPER, TIGER",24.78,0,1,TRUE
1991,167806,"HAMLET, BUTTER",1052,917.8,21,FALSE
1991,167820,"BASS, PEPPERMINT",5,0,2,TRUE
1991,167852,"BASS, LANTERN",46,1.5,7,FALSE
1991,167859,TOBACCOFISH,260,424,9,FALSE
1991,167860,"BASS, HARLEQUIN",475,200.6,11,FALSE
1991,167861,"BASS, CHALK",243,425,3,FALSE
1991,168181,"SNAPPER, GLASSEYE",1,0,1,TRUE
1991,168204,FLAMEFISH,1241,362.94,19,FALSE
1991,168543,"TILEFISH, BLUELINE",144421.56,114925.29000000001,73,FALSE
1991,168544,"TILEFISH, GOLDFACE",43103,55714.75,5,FALSE
1991,168546,"TILEFISH, GOLDEN",192008.38048396172,208813.92955623442,78,FALSE
1991,168548,"TILEFISH, SAND",30.48,24.08,4,FALSE
1991,168566,COBIA,159002.2074576359,205528.69299379748,219,FALSE
1991,168602,"POMPANO, AFRICAN",6142,579.5,10,FALSE
1991,168609,"JACK, CREVALLE",1932150.1374921123,454942.4321057899,135,FALSE
1991,168612,"RUNNER, BLUE",1337699.2,298894,71,FALSE
1991,168613,"JACK, BLACK",74,28,2,TRUE
1991,168615,"JACK, BAR",18,1.8,1,TRUE
1991,168689,"AMBERJACK, GREATER",1185784.17,708317.15,144,FALSE
1991,168690,"AMBERJACK, LESSER",21461.44,13035.69,21,FALSE
1991,168691,"JACK, ALMACO",17724.28,14798.4,8,FALSE
1991,168693,"RUDDERFISH, BANDED",1672.14,1249.2,3,FALSE
1991,168791,DOLPHIN,843010.8,661316.9,135,FALSE
1991,168847,"SNAPPER, CUBERA",1186.4044391137766,831.851216947082,16,FALSE
1991,168848,"SNAPPER, GRAY",274209.1312938095,320574.62705969415,221,FALSE
1991,168849,"SNAPPER, MUTTON",242334.0043633828,356873.1004601952,123,FALSE
1991,168850,SCHOOLMASTER,115.44,4,2,TRUE
1991,168852,"SNAPPER, BLACKFIN",3525.0900000000006,5416.3,16,FALSE
1991,168853,"SNAPPER, RED",2224560.758441345,4895313.912269396,243,FALSE
1991,168857,"SNAPPER, DOG",136.52999999999997,236.99999999999997,4,FALSE
1991,168858,"SNAPPER, MAHOGANY",180.54,224,2,TRUE
1991,168860,"SNAPPER, LANE",111516.12258063871,121437.7365218434,125,FALSE
1991,168861,"SNAPPER, SILK",127566.36768084754,226897.6810279755,56,FALSE
1991,168899,"SNAPPER, BLACK",2247.642583479789,1126.840919742237,7,FALSE
1991,168902,"SNAPPER, QUEEN",36805.56,64442.45,21,FALSE
1991,168907,"SNAPPER, YELLOWTAIL",645106.444544972,1161059.807236769,101,FALSE
1991,168909,"SNAPPER, VERMILION",1806416.3513749496,2249324.2805882352,153,FALSE
1991,168913,WENCHMAN,1711.6200000000001,0,2,TRUE
1991,169007,TRIPLETAIL,3121.928419258628,2251.999198977418,34,FALSE
1991,169065,"GRUNT, FRENCH",35,0,3,FALSE
1991,169067,COTTONWICK,19,0,1,TRUE
1991,169086,PORKFISH,2184,685.59,17,FALSE
1991,169207,"PORGY, RED",274,225,2,TRUE
1991,169290,"DRUM, RED",22162,28537,11,FALSE
1991,169314,JACKKNIFE-FISH,524,119,22,FALSE
1991,169317,"DRUM, SPOTTED",17,7,5,FALSE
1991,169421,"GOATFISH, SPOTTED",5,0,2,TRUE
1991,169539,"SPADEFISH, ATLANTIC",2430,839.4,20,FALSE
1991,169556,"BUTTERFLYFISH, SPOTFIN",263,152.5,14,FALSE
1991,169558,"BUTTERFLYFISH, FOUREYE",2980,2287.38,20,FALSE
1991,169563,"BUTTERFLYFISH, BANDED",126,144.31,11,FALSE
1991,169593,"BUTTERFLYFISH, LONGSNOUT",80,871,6,FALSE
1991,169611,CHERUBFISH,989,18,6,FALSE
1991,169623,"ANGELFISH, QUEEN",2431,8169.48,22,FALSE
1991,169625,"BEAUTY, ROCK",5514,5107.5,23,FALSE
1991,169632,"ANGELFISH, GRAY",4814,7580.5,24,FALSE
1991,169633,"ANGELFISH, FRENCH",767,4603,22,FALSE
1991,170046,"MAJOR, SERGEANT",304,34.5,12,FALSE
1991,170080,"CHROMIS, BLUE",3214,423.05,13,FALSE
1991,170082,SUNSHINEFISH,2389,19.25,6,FALSE
1991,170116,"DAMSELFISH, YELLOWTAIL",978,224.5,13,FALSE
1991,170224,"HAWKFISH, REDSPOTTED",11,0,2,TRUE
1991,170484,"HOGFISH, SPANISH",1384,1597.8600000000001,17,FALSE
1991,170496,"WRASSE, CREOLE",1476,1307.5,10,FALSE
1991,170506,"WRASSE, YELLOWHEAD",210,137,12,FALSE
1991,170507,"WRASSE, CLOWN",3,0,2,TRUE
