"lon","lat","elevation","sector","color"
-94.3416666666667,27.6916666666667,-489.3125,"West","#e63946"
-94.275,27.6916666666667,-456.3125,"West","#e63946"
-94.2583333333333,27.6916666666667,-323.8125,"West","#e63946"
-94.2416666666667,27.6916666666667,-304.625,"West","#e63946"
-94.225,27.6916666666667,-290.8125,"West","#e63946"
-94.2083333333333,27.6916666666667,-280.9375,"West","#e63946"
-94.1916666666667,27.6916666666667,-350.9375,"West","#e63946"
-94.175,27.6916666666667,-443.75,"West","#e63946"
-94.125,27.6916666666667,-451.5625,"West","#e63946"
-94.1083333333333,27.6916666666667,-398,"West","#e63946"
-94.0916666666667,27.6916666666667,-455,"West","#e63946"
-94.0416666666667,27.6916666666667,-455.8125,"West","#e63946"
-94.025,27.6916666666667,-404.25,"West","#e63946"
-94.0083333333333,27.6916666666667,-387.3125,"West","#e63946"
-93.9916666666667,27.6916666666667,-372.625,"West","#e63946"
-93.975,27.6916666666667,-464.8125,"West","#e63946"
-93.9083333333333,27.6916666666667,-415.3125,"West","#e63946"
-93.8916666666667,27.6916666666667,-363.1875,"West","#e63946"
-93.875,27.6916666666667,-343.375,"West","#e63946"
-93.8583333333333,27.6916666666667,-342.125,"West","#e63946"
-93.8416666666667,27.6916666666667,-334.625,"West","#e63946"
-93.825,27.6916666666667,-324.375,"West","#e63946"
-93.8083333333333,27.6916666666667,-311.4375,"West","#e63946"
-93.7916666666667,27.6916666666667,-278.375,"West","#e63946"
-93.775,27.6916666666667,-250.4375,"West","#e63946"
-93.7583333333333,27.6916666666667,-278.125,"West","#e63946"
-93.7416666666667,27.6916666666667,-342.5,"West","#e63946"
-93.725,27.6916666666667,-342.6875,"West","#e63946"
-93.7083333333333,27.6916666666667,-312.125,"West","#e63946"
-93.6916666666667,27.6916666666667,-278.75,"West","#e63946"
-93.675,27.6916666666667,-272.4375,"West","#e63946"
-93.6583333333333,27.6916666666667,-264.25,"West","#e63946"
-93.6416666666667,27.6916666666667,-263.5625,"West","#e63946"
-93.625,27.6916666666667,-276,"West","#e63946"
-93.6083333333333,27.6916666666667,-267.0625,"West","#e63946"
-93.5916666666667,27.6916666666667,-274.3125,"West","#e63946"
-93.575,27.6916666666667,-295.0625,"West","#e63946"
-93.5583333333333,27.6916666666667,-300.625,"West","#e63946"
-93.5416666666667,27.6916666666667,-241.3125,"West","#e63946"
-93.525,27.6916666666667,-164.125,"West","#e63946"
-93.5083333333333,27.6916666666667,-138.375,"West","#e63946"
-93.4916666666667,27.6916666666667,-155.375,"West","#e63946"
-93.475,27.6916666666667,-196.625,"West","#e63946"
-93.4583333333333,27.6916666666667,-235.8125,"West","#e63946"
-93.4416666666667,27.6916666666667,-240.8125,"West","#e63946"
-93.425,27.6916666666667,-233.6875,"West","#e63946"
-93.4083333333333,27.6916666666667,-196.8125,"West","#e63946"
-93.3916666666667,27.6916666666667,-168.9375,"West","#e63946"
-93.375,27.6916666666667,-187.75,"West","#e63946"
-93.3583333333333,27.6916666666667,-173.625,"West","#e63946"
-93.3416666666667,27.6916666666667,-168.4375,"West","#e63946"
-93.325,27.6916666666667,-153.375,"West","#e63946"
-93.3083333333333,27.6916666666667,-172.8125,"West","#e63946"
-93.2916666666667,27.6916666666667,-198.75,"West","#e63946"
-93.275,27.6916666666667,-252.4375,"West","#e63946"
-93.2583333333333,27.6916666666667,-270.75,"West","#e63946"
-93.2416666666667,27.6916666666667,-273,"West","#e63946"
-93.225,27.6916666666667,-277.5625,"West","#e63946"
-93.2083333333333,27.6916666666667,-254.875,"West","#e63946"
-93.1916666666667,27.6916666666667,-227.25,"West","#e63946"
-93.175,27.6916666666667,-195.1875,"West","#e63946"
-93.1583333333333,27.6916666666667,-182.9375,"West","#e63946"
-93.1416666666667,27.6916666666667,-178.875,"West","#e63946"
-93.125,27.6916666666667,-180,"West","#e63946"
-93.1083333333333,27.6916666666667,-175.25,"West","#e63946"
-93.0916666666667,27.6916666666667,-175.6875,"West","#e63946"
-93.075,27.6916666666667,-178.6875,"West","#e63946"
-93.0583333333333,27.6916666666667,-182.625,"West","#e63946"
-93.0416666666667,27.6916666666667,-193.375,"West","#e63946"
-93.025,27.6916666666667,-204.9375,"West","#e63946"
-93.0083333333333,27.6916666666667,-226.1875,"West","#e63946"
-92.9916666666667,27.6916666666667,-253.0625,"West","#e63946"
-92.975,27.6916666666667,-282.75,"West","#e63946"
-92.9583333333333,27.6916666666667,-317.25,"West","#e63946"
-92.9416666666667,27.6916666666667,-347,"West","#e63946"
-92.925,27.6916666666667,-377.3125,"West","#e63946"
-92.9083333333333,27.6916666666667,-419.625,"West","#e63946"
-92.8916666666667,27.6916666666667,-448.5625,"West","#e63946"
-92.875,27.6916666666667,-426.875,"West","#e63946"
-92.8583333333333,27.6916666666667,-357.875,"West","#e63946"
-92.8416666666667,27.6916666666667,-333.4375,"West","#e63946"
-92.825,27.6916666666667,-363.8125,"West","#e63946"
-92.8083333333333,27.6916666666667,-488.75,"West","#e63946"
-92.6416666666667,27.6916666666667,-485.4375,"West","#e63946"
-92.625,27.6916666666667,-486.375,"West","#e63946"
-92.4583333333333,27.6916666666667,-498.875,"West","#e63946"
-92.4416666666667,27.6916666666667,-423.625,"West","#e63946"
-92.425,27.6916666666667,-401.3125,"West","#e63946"
-92.4083333333333,27.6916666666667,-371.4375,"West","#e63946"
-92.3916666666667,27.6916666666667,-359.9375,"West","#e63946"
-92.375,27.6916666666667,-370.3125,"West","#e63946"
-92.3583333333333,27.6916666666667,-416.375,"West","#e63946"
-92.2916666666667,27.6916666666667,-427.3125,"West","#e63946"
-92.275,27.6916666666667,-416,"West","#e63946"
-92.2583333333333,27.6916666666667,-398.1875,"West","#e63946"
-92.2416666666667,27.6916666666667,-392.0625,"West","#e63946"
-92.225,27.6916666666667,-391.4375,"West","#e63946"
-92.2083333333333,27.6916666666667,-383.125,"West","#e63946"
-92.1916666666667,27.6916666666667,-403.75,"West","#e63946"
-92.175,27.6916666666667,-476.5,"West","#e63946"
-91.9583333333333,27.6916666666667,-482.1875,"West","#e63946"
-91.9416666666667,27.6916666666667,-468.3125,"West","#e63946"
-91.925,27.6916666666667,-475.6875,"West","#e63946"
-96.275,27.7083333333333,-70.75,"West","#e63946"
-96.2583333333333,27.7083333333333,-72.75,"West","#e63946"
-96.2416666666667,27.7083333333333,-74.25,"West","#e63946"
-96.225,27.7083333333333,-76.25,"West","#e63946"
-96.2083333333333,27.7083333333333,-77.5,"West","#e63946"
-96.1916666666667,27.7083333333333,-79.375,"West","#e63946"
-96.175,27.7083333333333,-81.4375,"West","#e63946"
-96.1583333333333,27.7083333333333,-83.6875,"West","#e63946"
-96.1416666666667,27.7083333333333,-84.8125,"West","#e63946"
-96.125,27.7083333333333,-85.9375,"West","#e63946"
-96.1083333333333,27.7083333333333,-86.8125,"West","#e63946"
-96.0916666666667,27.7083333333333,-87.25,"West","#e63946"
-96.075,27.7083333333333,-88.5625,"West","#e63946"
-96.0583333333333,27.7083333333333,-88.875,"West","#e63946"
-96.0416666666667,27.7083333333333,-89.625,"West","#e63946"
-96.025,27.7083333333333,-90.4375,"West","#e63946"
-96.0083333333333,27.7083333333333,-91.5,"West","#e63946"
-95.9916666666667,27.7083333333333,-91.875,"West","#e63946"
-95.975,27.7083333333333,-91.9375,"West","#e63946"
-95.9583333333333,27.7083333333333,-91.375,"West","#e63946"
-95.9416666666667,27.7083333333333,-91.4375,"West","#e63946"
-95.925,27.7083333333333,-91.375,"West","#e63946"
-95.9083333333333,27.7083333333333,-91.6875,"West","#e63946"
-95.8916666666667,27.7083333333333,-91.1875,"West","#e63946"
-95.875,27.7083333333333,-90.625,"West","#e63946"
-95.8583333333333,27.7083333333333,-90.1875,"West","#e63946"
-95.8416666666667,27.7083333333333,-89.5625,"West","#e63946"
-95.825,27.7083333333333,-90.4375,"West","#e63946"
-95.8083333333333,27.7083333333333,-91.8125,"West","#e63946"
-95.7916666666667,27.7083333333333,-92.875,"West","#e63946"
-95.775,27.7083333333333,-93.5625,"West","#e63946"
-95.7583333333333,27.7083333333333,-97.5,"West","#e63946"
-95.7416666666667,27.7083333333333,-104.375,"West","#e63946"
-95.725,27.7083333333333,-114.75,"West","#e63946"
-95.7083333333333,27.7083333333333,-130.75,"West","#e63946"
-95.6916666666667,27.7083333333333,-157.8125,"West","#e63946"
-95.675,27.7083333333333,-190.6875,"West","#e63946"
-95.6583333333333,27.7083333333333,-209.5,"West","#e63946"
-95.6416666666667,27.7083333333333,-224.6875,"West","#e63946"
-95.625,27.7083333333333,-233.4375,"West","#e63946"
-95.6083333333333,27.7083333333333,-215.25,"West","#e63946"
-95.5916666666667,27.7083333333333,-166.8125,"West","#e63946"
-95.575,27.7083333333333,-167.6875,"West","#e63946"
-95.5583333333333,27.7083333333333,-201.1875,"West","#e63946"
-95.5416666666667,27.7083333333333,-238.75,"West","#e63946"
-95.525,27.7083333333333,-261.0625,"West","#e63946"
-95.5083333333333,27.7083333333333,-292.375,"West","#e63946"
-95.4916666666667,27.7083333333333,-317.5625,"West","#e63946"
-95.475,27.7083333333333,-332.125,"West","#e63946"
-95.4583333333333,27.7083333333333,-323.6875,"West","#e63946"
-95.4416666666667,27.7083333333333,-336.0625,"West","#e63946"
-95.425,27.7083333333333,-345.5,"West","#e63946"
-95.4083333333333,27.7083333333333,-354.5625,"West","#e63946"
-95.3916666666667,27.7083333333333,-366.4375,"West","#e63946"
-95.375,27.7083333333333,-381.1875,"West","#e63946"
-95.3583333333333,27.7083333333333,-388.9375,"West","#e63946"
-95.3416666666667,27.7083333333333,-398.5625,"West","#e63946"
-95.325,27.7083333333333,-422.875,"West","#e63946"
-95.3083333333333,27.7083333333333,-449.4375,"West","#e63946"
-95.2916666666667,27.7083333333333,-476.3125,"West","#e63946"
-95.275,27.7083333333333,-499.5625,"West","#e63946"
-94.9916666666667,27.7083333333333,-495.125,"West","#e63946"
-94.975,27.7083333333333,-464.8125,"West","#e63946"
-94.9583333333333,27.7083333333333,-421.125,"West","#e63946"
-94.9416666666667,27.7083333333333,-374.8125,"West","#e63946"
-94.925,27.7083333333333,-361.6875,"West","#e63946"
-94.9083333333333,27.7083333333333,-370.4375,"West","#e63946"
-94.8916666666667,27.7083333333333,-404.5625,"West","#e63946"
-94.875,27.7083333333333,-442.8125,"West","#e63946"
-94.8583333333333,27.7083333333333,-432.6875,"West","#e63946"
-94.8416666666667,27.7083333333333,-424.125,"West","#e63946"
-94.825,27.7083333333333,-414.3125,"West","#e63946"
-94.8083333333333,27.7083333333333,-377.1875,"West","#e63946"
-94.7916666666667,27.7083333333333,-340.125,"West","#e63946"
-94.775,27.7083333333333,-377.75,"West","#e63946"
-94.7583333333333,27.7083333333333,-356.5,"West","#e63946"
-94.7416666666667,27.7083333333333,-352.25,"West","#e63946"
-94.725,27.7083333333333,-382.4375,"West","#e63946"
-94.7083333333333,27.7083333333333,-425.75,"West","#e63946"
-94.6916666666667,27.7083333333333,-445,"West","#e63946"
-94.675,27.7083333333333,-455.625,"West","#e63946"
-94.6583333333333,27.7083333333333,-444.75,"West","#e63946"
-94.6416666666667,27.7083333333333,-417.6875,"West","#e63946"
-94.625,27.7083333333333,-379.6875,"West","#e63946"
-94.6083333333333,27.7083333333333,-389.25,"West","#e63946"
-94.5916666666667,27.7083333333333,-378.3125,"West","#e63946"
-94.575,27.7083333333333,-382.75,"West","#e63946"
-94.5583333333333,27.7083333333333,-378.3125,"West","#e63946"
-94.5416666666667,27.7083333333333,-379.1875,"West","#e63946"
-94.525,27.7083333333333,-380.5,"West","#e63946"
-94.5083333333333,27.7083333333333,-364.4375,"West","#e63946"
-94.4916666666667,27.7083333333333,-329,"West","#e63946"
-94.475,27.7083333333333,-309.25,"West","#e63946"
-94.4583333333333,27.7083333333333,-311.625,"West","#e63946"
-94.4416666666667,27.7083333333333,-365.4375,"West","#e63946"
-94.425,27.7083333333333,-365.6875,"West","#e63946"
-94.4083333333333,27.7083333333333,-322.125,"West","#e63946"
-94.3916666666667,27.7083333333333,-330.4375,"West","#e63946"
-94.375,27.7083333333333,-373.1875,"West","#e63946"
-94.3583333333333,27.7083333333333,-463.875,"West","#e63946"
-94.3416666666667,27.7083333333333,-488.5,"West","#e63946"
-94.325,27.7083333333333,-494.4375,"West","#e63946"
-94.275,27.7083333333333,-474.75,"West","#e63946"
-94.2583333333333,27.7083333333333,-350.1875,"West","#e63946"
-94.2416666666667,27.7083333333333,-308.125,"West","#e63946"
-94.225,27.7083333333333,-324.5,"West","#e63946"
-94.2083333333333,27.7083333333333,-315.6875,"West","#e63946"
-94.1916666666667,27.7083333333333,-354.125,"West","#e63946"
-94.175,27.7083333333333,-412.625,"West","#e63946"
-94.1583333333333,27.7083333333333,-434.6875,"West","#e63946"
-94.1416666666667,27.7083333333333,-387.8125,"West","#e63946"
-94.125,27.7083333333333,-348.6875,"West","#e63946"
-94.1083333333333,27.7083333333333,-337.4375,"West","#e63946"
-94.0916666666667,27.7083333333333,-412.6875,"West","#e63946"
-94.075,27.7083333333333,-453.125,"West","#e63946"
-94.0583333333333,27.7083333333333,-464.4375,"West","#e63946"
-94.0416666666667,27.7083333333333,-444.5,"West","#e63946"
-94.025,27.7083333333333,-389.4375,"West","#e63946"
-94.0083333333333,27.7083333333333,-347.6875,"West","#e63946"
-93.9916666666667,27.7083333333333,-319,"West","#e63946"
-93.975,27.7083333333333,-341.625,"West","#e63946"
-93.9583333333333,27.7083333333333,-384.0625,"West","#e63946"
-93.9416666666667,27.7083333333333,-453.125,"West","#e63946"
-93.925,27.7083333333333,-497.1875,"West","#e63946"
-93.9083333333333,27.7083333333333,-392.875,"West","#e63946"
-93.8916666666667,27.7083333333333,-338.4375,"West","#e63946"
-93.875,27.7083333333333,-327.75,"West","#e63946"
-93.8583333333333,27.7083333333333,-314.25,"West","#e63946"
-93.8416666666667,27.7083333333333,-299.125,"West","#e63946"
-93.825,27.7083333333333,-308.875,"West","#e63946"
-93.8083333333333,27.7083333333333,-303.625,"West","#e63946"
-93.7916666666667,27.7083333333333,-293.25,"West","#e63946"
-93.775,27.7083333333333,-279.0625,"West","#e63946"
-93.7583333333333,27.7083333333333,-287.5,"West","#e63946"
-93.7416666666667,27.7083333333333,-307.5,"West","#e63946"
-93.725,27.7083333333333,-297.875,"West","#e63946"
-93.7083333333333,27.7083333333333,-266.25,"West","#e63946"
-93.6916666666667,27.7083333333333,-268.0625,"West","#e63946"
-93.675,27.7083333333333,-261.5625,"West","#e63946"
-93.6583333333333,27.7083333333333,-256.5625,"West","#e63946"
-93.6416666666667,27.7083333333333,-252.125,"West","#e63946"
-93.625,27.7083333333333,-254.875,"West","#e63946"
-93.6083333333333,27.7083333333333,-253.3125,"West","#e63946"
-93.5916666666667,27.7083333333333,-257.25,"West","#e63946"
-93.575,27.7083333333333,-276.5625,"West","#e63946"
-93.5583333333333,27.7083333333333,-285.375,"West","#e63946"
-93.5416666666667,27.7083333333333,-257.25,"West","#e63946"
-93.525,27.7083333333333,-195.5,"West","#e63946"
-93.5083333333333,27.7083333333333,-176.0625,"West","#e63946"
-93.4916666666667,27.7083333333333,-206.75,"West","#e63946"
-93.475,27.7083333333333,-227.5625,"West","#e63946"
-93.4583333333333,27.7083333333333,-238.0625,"West","#e63946"
-93.4416666666667,27.7083333333333,-227.25,"West","#e63946"
-93.425,27.7083333333333,-211.1875,"West","#e63946"
-93.4083333333333,27.7083333333333,-185.8125,"West","#e63946"
-93.3916666666667,27.7083333333333,-181.125,"West","#e63946"
-93.375,27.7083333333333,-212.3125,"West","#e63946"
-93.3583333333333,27.7083333333333,-200.1875,"West","#e63946"
-93.3416666666667,27.7083333333333,-161.1875,"West","#e63946"
-93.325,27.7083333333333,-162.8125,"West","#e63946"
-93.3083333333333,27.7083333333333,-138.125,"West","#e63946"
-93.2916666666667,27.7083333333333,-133.5,"West","#e63946"
-93.275,27.7083333333333,-226.5,"West","#e63946"
-93.2583333333333,27.7083333333333,-259.5625,"West","#e63946"
-93.2416666666667,27.7083333333333,-277.125,"West","#e63946"
-93.225,27.7083333333333,-266.25,"West","#e63946"
-93.2083333333333,27.7083333333333,-241.75,"West","#e63946"
-93.1916666666667,27.7083333333333,-206.375,"West","#e63946"
-93.175,27.7083333333333,-186.4375,"West","#e63946"
-93.1583333333333,27.7083333333333,-162.125,"West","#e63946"
-93.1416666666667,27.7083333333333,-169.75,"West","#e63946"
-93.125,27.7083333333333,-168.4375,"West","#e63946"
-93.1083333333333,27.7083333333333,-149.3125,"West","#e63946"
-93.0916666666667,27.7083333333333,-173.875,"West","#e63946"
-93.075,27.7083333333333,-177.875,"West","#e63946"
-93.0583333333333,27.7083333333333,-177.875,"West","#e63946"
-93.0416666666667,27.7083333333333,-184,"West","#e63946"
-93.025,27.7083333333333,-197,"West","#e63946"
-93.0083333333333,27.7083333333333,-211.1875,"West","#e63946"
-92.9916666666667,27.7083333333333,-230.875,"West","#e63946"
-92.975,27.7083333333333,-257.625,"West","#e63946"
-92.9583333333333,27.7083333333333,-285.9375,"West","#e63946"
-92.9416666666667,27.7083333333333,-310.375,"West","#e63946"
-92.925,27.7083333333333,-342.125,"West","#e63946"
-92.9083333333333,27.7083333333333,-382.0625,"West","#e63946"
-92.8916666666667,27.7083333333333,-401.0625,"West","#e63946"
-92.875,27.7083333333333,-384.1875,"West","#e63946"
-92.8583333333333,27.7083333333333,-351.625,"West","#e63946"
-92.8416666666667,27.7083333333333,-336.0625,"West","#e63946"
-92.825,27.7083333333333,-363.125,"West","#e63946"
-92.8083333333333,27.7083333333333,-384.625,"West","#e63946"
-92.4416666666667,27.7083333333333,-425.0625,"West","#e63946"
-92.425,27.7083333333333,-377.8125,"West","#e63946"
-92.4083333333333,27.7083333333333,-348.6875,"West","#e63946"
-92.3916666666667,27.7083333333333,-348.4375,"West","#e63946"
-92.375,27.7083333333333,-357.3125,"West","#e63946"
-92.3583333333333,27.7083333333333,-389.875,"West","#e63946"
-92.3416666666667,27.7083333333333,-478.3125,"West","#e63946"
-92.275,27.7083333333333,-444.625,"West","#e63946"
-92.2583333333333,27.7083333333333,-416.1875,"West","#e63946"
-92.2416666666667,27.7083333333333,-411.375,"West","#e63946"
-92.225,27.7083333333333,-415.9375,"West","#e63946"
-92.2083333333333,27.7083333333333,-399.625,"West","#e63946"
-92.1916666666667,27.7083333333333,-419.1875,"West","#e63946"
-92.175,27.7083333333333,-489.3125,"West","#e63946"
-91.975,27.7083333333333,-454.25,"West","#e63946"
-91.9583333333333,27.7083333333333,-436.5625,"West","#e63946"
-91.9416666666667,27.7083333333333,-428.6875,"West","#e63946"
-91.925,27.7083333333333,-441.375,"West","#e63946"
-91.9083333333333,27.7083333333333,-456.8125,"West","#e63946"
-96.2583333333333,27.725,-70.625,"West","#e63946"
-96.2416666666667,27.725,-71.8125,"West","#e63946"
-96.225,27.725,-72.9375,"West","#e63946"
-96.2083333333333,27.725,-74.625,"West","#e63946"
-96.1916666666667,27.725,-75.75,"West","#e63946"
-96.175,27.725,-78.125,"West","#e63946"
-96.1583333333333,27.725,-79.75,"West","#e63946"
-96.1416666666667,27.725,-80.8125,"West","#e63946"
-96.125,27.725,-82.25,"West","#e63946"
-96.1083333333333,27.725,-82.0625,"West","#e63946"
-96.0916666666667,27.725,-83.125,"West","#e63946"
-96.075,27.725,-84,"West","#e63946"
-96.0583333333333,27.725,-85.125,"West","#e63946"
-96.0416666666667,27.725,-84.75,"West","#e63946"
-96.025,27.725,-85.25,"West","#e63946"
-96.0083333333333,27.725,-86.0625,"West","#e63946"
-95.9916666666667,27.725,-86.5625,"West","#e63946"
-95.975,27.725,-85.875,"West","#e63946"
-95.9583333333333,27.725,-86.25,"West","#e63946"
-95.9416666666667,27.725,-86.25,"West","#e63946"
-95.925,27.725,-85.6875,"West","#e63946"
-95.9083333333333,27.725,-84.4375,"West","#e63946"
-95.8916666666667,27.725,-82.4375,"West","#e63946"
-95.875,27.725,-80.75,"West","#e63946"
-95.8583333333333,27.725,-80.0625,"West","#e63946"
-95.8416666666667,27.725,-78.375,"West","#e63946"
-95.825,27.725,-79.25,"West","#e63946"
-95.8083333333333,27.725,-81.875,"West","#e63946"
-95.7916666666667,27.725,-83.6875,"West","#e63946"
-95.775,27.725,-82.625,"West","#e63946"
-95.7583333333333,27.725,-82.4375,"West","#e63946"
-95.7416666666667,27.725,-84.5,"West","#e63946"
-95.725,27.725,-85.125,"West","#e63946"
-95.7083333333333,27.725,-88,"West","#e63946"
-95.6916666666667,27.725,-100,"West","#e63946"
-95.675,27.725,-109.0625,"West","#e63946"
-95.6583333333333,27.725,-137.8125,"West","#e63946"
-95.6416666666667,27.725,-140.75,"West","#e63946"
-95.625,27.725,-143.9375,"West","#e63946"
-95.6083333333333,27.725,-142.125,"West","#e63946"
-95.5916666666667,27.725,-123.125,"West","#e63946"
-95.575,27.725,-119.4375,"West","#e63946"
-95.5583333333333,27.725,-134.4375,"West","#e63946"
-95.5416666666667,27.725,-151.125,"West","#e63946"
-95.525,27.725,-146.3125,"West","#e63946"
-95.5083333333333,27.725,-169.4375,"West","#e63946"
-95.4916666666667,27.725,-208.25,"West","#e63946"
-95.475,27.725,-215.9375,"West","#e63946"
-95.4583333333333,27.725,-225.9375,"West","#e63946"
-95.4416666666667,27.725,-247.25,"West","#e63946"
-95.425,27.725,-264.625,"West","#e63946"
-95.4083333333333,27.725,-280.125,"West","#e63946"
-95.3916666666667,27.725,-295.3125,"West","#e63946"
-95.375,27.725,-311.625,"West","#e63946"
-95.3583333333333,27.725,-330,"West","#e63946"
-95.3416666666667,27.725,-344.875,"West","#e63946"
-95.325,27.725,-367.25,"West","#e63946"
-95.3083333333333,27.725,-394.75,"West","#e63946"
-95.2916666666667,27.725,-420.0625,"West","#e63946"
-95.275,27.725,-440.375,"West","#e63946"
-95.2583333333333,27.725,-465.5,"West","#e63946"
-95.2416666666667,27.725,-499.75,"West","#e63946"
-95.175,27.725,-497.1875,"West","#e63946"
-95.1583333333333,27.725,-488.125,"West","#e63946"
-95.1416666666667,27.725,-482.25,"West","#e63946"
-95.125,27.725,-488,"West","#e63946"
-95.0083333333333,27.725,-472.5,"West","#e63946"
-94.9916666666667,27.725,-434.3125,"West","#e63946"
-94.975,27.725,-405.375,"West","#e63946"
-94.9583333333333,27.725,-376.1875,"West","#e63946"
-94.9416666666667,27.725,-351.0625,"West","#e63946"
-94.925,27.725,-341.1875,"West","#e63946"
-94.9083333333333,27.725,-329.5625,"West","#e63946"
-94.8916666666667,27.725,-344.125,"West","#e63946"
-94.875,27.725,-364.8125,"West","#e63946"
-94.8583333333333,27.725,-348.5,"West","#e63946"
-94.8416666666667,27.725,-332.375,"West","#e63946"
-94.825,27.725,-348.1875,"West","#e63946"
-94.8083333333333,27.725,-352.1875,"West","#e63946"
-94.7916666666667,27.725,-354.125,"West","#e63946"
-94.775,27.725,-364.375,"West","#e63946"
-94.7583333333333,27.725,-361.3125,"West","#e63946"
-94.7416666666667,27.725,-391.3125,"West","#e63946"
-94.725,27.725,-430.5625,"West","#e63946"
-94.7083333333333,27.725,-445.0625,"West","#e63946"
-94.6916666666667,27.725,-451.6875,"West","#e63946"
-94.675,27.725,-457.125,"West","#e63946"
-94.6583333333333,27.725,-455.5,"West","#e63946"
-94.6416666666667,27.725,-449.375,"West","#e63946"
-94.625,27.725,-413.5625,"West","#e63946"
-94.6083333333333,27.725,-371.9375,"West","#e63946"
-94.5916666666667,27.725,-372.5625,"West","#e63946"
-94.575,27.725,-375.9375,"West","#e63946"
-94.5583333333333,27.725,-374.9375,"West","#e63946"
-94.5416666666667,27.725,-377.3125,"West","#e63946"
-94.525,27.725,-380.5,"West","#e63946"
-94.5083333333333,27.725,-374.5625,"West","#e63946"
-94.4916666666667,27.725,-341,"West","#e63946"
-94.475,27.725,-305.125,"West","#e63946"
-94.4583333333333,27.725,-286.25,"West","#e63946"
-94.4416666666667,27.725,-361.6875,"West","#e63946"
-94.425,27.725,-408.5,"West","#e63946"
-94.4083333333333,27.725,-380.3125,"West","#e63946"
-94.3916666666667,27.725,-371.125,"West","#e63946"
-94.375,27.725,-415.1875,"West","#e63946"
-94.3583333333333,27.725,-467.0625,"West","#e63946"
-94.3416666666667,27.725,-474.1875,"West","#e63946"
-94.325,27.725,-477.9375,"West","#e63946"
-94.3083333333333,27.725,-488.8125,"West","#e63946"
-94.2916666666667,27.725,-498.75,"West","#e63946"
-94.275,27.725,-488.625,"West","#e63946"
-94.2583333333333,27.725,-465.125,"West","#e63946"
-94.2416666666667,27.725,-428,"West","#e63946"
-94.225,27.725,-437.5,"West","#e63946"
-94.2083333333333,27.725,-428.75,"West","#e63946"
-94.1916666666667,27.725,-378,"West","#e63946"
-94.175,27.725,-360.8125,"West","#e63946"
-94.1583333333333,27.725,-344.4375,"West","#e63946"
-94.1416666666667,27.725,-305.3125,"West","#e63946"
-94.125,27.725,-298.6875,"West","#e63946"
-94.1083333333333,27.725,-328.3125,"West","#e63946"
-94.0916666666667,27.725,-392.3125,"West","#e63946"
-94.075,27.725,-419,"West","#e63946"
-94.0583333333333,27.725,-432.25,"West","#e63946"
-94.0416666666667,27.725,-421.0625,"West","#e63946"
-94.025,27.725,-373.5625,"West","#e63946"
-94.0083333333333,27.725,-309.9375,"West","#e63946"
-93.9916666666667,27.725,-263.875,"West","#e63946"
-93.975,27.725,-269.4375,"West","#e63946"
-93.9583333333333,27.725,-331.5,"West","#e63946"
-93.9416666666667,27.725,-350.75,"West","#e63946"
-93.925,27.725,-428.6875,"West","#e63946"
-93.9083333333333,27.725,-373.5625,"West","#e63946"
-93.8916666666667,27.725,-306.9375,"West","#e63946"
-93.875,27.725,-276.1875,"West","#e63946"
-93.8583333333333,27.725,-270.625,"West","#e63946"
-93.8416666666667,27.725,-277,"West","#e63946"
-93.825,27.725,-295.0625,"West","#e63946"
-93.8083333333333,27.725,-300.625,"West","#e63946"
-93.7916666666667,27.725,-295.375,"West","#e63946"
-93.775,27.725,-283.6875,"West","#e63946"
-93.7583333333333,27.725,-274.5625,"West","#e63946"
-93.7416666666667,27.725,-274.375,"West","#e63946"
-93.725,27.725,-260.5625,"West","#e63946"
-93.7083333333333,27.725,-238.0625,"West","#e63946"
-93.6916666666667,27.725,-242,"West","#e63946"
-93.675,27.725,-237.1875,"West","#e63946"
-93.6583333333333,27.725,-235.625,"West","#e63946"
-93.6416666666667,27.725,-235.5625,"West","#e63946"
-93.625,27.725,-238.0625,"West","#e63946"
-93.6083333333333,27.725,-241.625,"West","#e63946"
-93.5916666666667,27.725,-248,"West","#e63946"
-93.575,27.725,-258.875,"West","#e63946"
-93.5583333333333,27.725,-276.8125,"West","#e63946"
-93.5416666666667,27.725,-275.1875,"West","#e63946"
-93.525,27.725,-251.875,"West","#e63946"
-93.5083333333333,27.725,-239.875,"West","#e63946"
-93.4916666666667,27.725,-238.375,"West","#e63946"
-93.475,27.725,-235.375,"West","#e63946"
-93.4583333333333,27.725,-226.8125,"West","#e63946"
-93.4416666666667,27.725,-208.375,"West","#e63946"
-93.425,27.725,-187.0625,"West","#e63946"
-93.4083333333333,27.725,-185.0625,"West","#e63946"
-93.3916666666667,27.725,-184.3125,"West","#e63946"
-93.375,27.725,-214.875,"West","#e63946"
-93.3583333333333,27.725,-215.5625,"West","#e63946"
-93.3416666666667,27.725,-200.125,"West","#e63946"
-93.325,27.725,-160.5625,"West","#e63946"
-93.3083333333333,27.725,-159.6875,"West","#e63946"
-93.2916666666667,27.725,-155,"West","#e63946"
-93.275,27.725,-216.9375,"West","#e63946"
-93.2583333333333,27.725,-250.9375,"West","#e63946"
-93.2416666666667,27.725,-260.625,"West","#e63946"
-93.225,27.725,-246.75,"West","#e63946"
-93.2083333333333,27.725,-220.5,"West","#e63946"
