"indicator","Western Gulf Shelf Bottom Temperature Anomaly","Central Gulf Shelf Bottom Temperature Anomaly","West Florida Shelf Bottom Temperature Anomaly"
"unit","deg C","deg C","deg C"
"extent","West","Central","West Florida Shelf"
"Jul-1993"," 0.05013521604"," 0.461780134288"," 0.47228871640"
"Jul-1993"," 0.09083339021"," 0.425239927360"," 0.46643567320"
"Jul-1993"," 0.10689447027"," 0.394262342437"," 0.46518022363"
"Jul-1993"," 0.09776273982"," 0.347899076738"," 0.45769217044"
"Jul-1993"," 0.07613907211"," 0.291314169809"," 0.44734024976"
"Aug-1993"," 0.04794422486"," 0.235936325495"," 0.43533763443"
"Aug-1993"," 0.00391446412"," 0.215521952855"," 0.43335282684"
"Aug-1993","-0.04347675503"," 0.234636564948"," 0.43423044933"
"Aug-1993","-0.07058724604"," 0.286994483460"," 0.43903879243"
"Aug-1993","-0.07244242931"," 0.336415537497"," 0.43350527670"
"Aug-1993","-0.05472792608"," 0.346059231054"," 0.44828023042"
"Aug-1993","-0.03693185937"," 0.370022672422"," 0.46145517928"
"Aug-1993","-0.02654872401"," 0.377712435313"," 0.47464843397"
"Aug-1993","-0.01132868651"," 0.379655361596"," 0.49193010143"
"Aug-1993"," 0.00904578748"," 0.402083163170"," 0.50455587566"
"Aug-1993"," 0.03248508746"," 0.421342510868"," 0.51831876691"
"Aug-1993"," 0.06213063821"," 0.409712806075"," 0.53261937580"
"Aug-1993"," 0.08399536668"," 0.378610940021"," 0.54340230767"
"Aug-1993"," 0.08671136800"," 0.351502980862"," 0.54325564972"
"Aug-1993"," 0.05584111343"," 0.291085688989"," 0.53024071826"
"Aug-1993","-0.00552608111"," 0.191521705869"," 0.51067564271"
"Aug-1993","-0.07616072273"," 0.113830455819"," 0.48745134767"
"Aug-1993","-0.13207422000"," 0.071999752203"," 0.45967050970"
"Aug-1993","-0.16144408200"," 0.032116451228"," 0.42332419626"
"Aug-1993","-0.18094438739","-0.011301121622"," 0.38949571533"
"Aug-1993","-0.21403517121","-0.059706228702"," 0.37574774776"
"Aug-1993","-0.26776431085","-0.124851301644"," 0.36909778834"
"Aug-1993","-0.31039981586","-0.168269807069"," 0.36161633032"
"Aug-1993","-0.32502562899","-0.189409474195"," 0.34589611135"
"Aug-1993","-0.31988400068","-0.182107600237"," 0.31393545832"
"Aug-1993","-0.26861991385","-0.172727763170"," 0.28425910120"
"Aug-1993","-0.21261287933","-0.244813492775"," 0.25180524792"
"Aug-1993","-0.25349395596","-0.331687060555"," 0.23137451419"
"Aug-1993","-0.29658922034","-0.424861414361"," 0.21271268083"
"Aug-1993","-0.33594349537","-0.481710115607"," 0.20509331614"
